record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,changed_field_count,changed_fields
S,EUR,D,,,,,CHX,LF,10865,VDL,N46521630,E001443070,,N46521630,E001443070,E0010,00516,1,,362,WGE,CHATEAUROUX - DEOLS,SEURD        CHX   LF110865VDL  N46521630E001443070    N46521630E001443070E0010005161  362WGECHATEAUROUX - DEOLS           ,S,Simulation application continuation,SEURD        CHX   LF2S    UU                                             E001800516                                       ,1,cont#2_1_123
S,EUR,D,,,,,CIV,EB,11320,VTH N,N50342600,E003495800,,N50342044,E003491839,E0010,00184,2,,240,WGE,CHIEVRES,SEURD        CIV   EB111320VTH NN50342600E003495800    N50342044E003491839E0010001842  240WGECHIEVRES                      ,S,Simulation application continuation,SEURD        CIV   EB2S    UN                                             E0023                                            ,1,cont#2_1_123
S,EUR,D,,,,,CJN,LE,11560,VDHW,N40221910,W002324060,,N40221860,W002324080,E0000,03543,2,,,WGE,CASTEJON,SEURD        CJN   LE111560VDHW N40221910W002324060    N40221860W002324080E0000035432     WGECASTEJON                      ,S,Simulation application continuation,SEURD        CJN   LE2S    UN                                             E000803543                                       ,1,cont#2_1_123
S,EUR,D,,,,,CLE,LE,11535,VDHW,N41382410,E002380490,,N41382400,E002380420,E0010,01378,2,,443,WGE,CALELLA,SEURD        CLE   LE111535VDHW N41382410E002380490    N41382400E002380420E0010013782  443WGECALELLA                       ,S,Simulation application continuation,SEURD        CLE   LE2S    UY                                             E002101378                                       ,3,"vor_longitude,primary_1_123,cont#2_1_123"
S,EUR,D,,,,,CLM,LF,11290,VDHW,N48504070,E003004990,,N48504070,E003004990,E0010,00486,2,,430,WGE,COULOMMIERS,SEURD        CLM   LF111290VDHW N48504070E003004990    N48504070E003004990E0010004862  430WGECOULOMMIERS                   ,S,Simulation application continuation,SEURD        CLM   LF2S    UN                                             E002100486                                       ,1,cont#2_1_123
S,EUR,D,,,,,CLN,EG,11455,VDH,N51505450,E001085132,,N51505450,E001085132,E0010,00100,2,,443,WGE,CLACTON,SEURD        CLN   EG111455VDH  N51505450E001085132    N51505450E001085132E0010001002  443WGECLACTON                       ,S,Simulation application continuation,SEURD        CLN   EG2S    UN                                             E0014                                            ,1,cont#2_1_123
S,EUR,D,,,,,CLS,LE,11755,VDHW,N39422580,W000591080,,N39422590,W000591140,E0010,01870,2,,,WGE,CALLES (VALENCIA),SEURD        CLS   LE111755VDHW N39422580W000591080    N39422590W000591140E0010018702     WGECALLES (VALENCIA)             ,S,Simulation application continuation,SEURD        CLS   LE2S    UN                                             E0012                                            ,1,cont#2_1_123
S,EUR,D,,,,,CMA,LE,11600,VDHW,N40520230,W001175300,,N40520200,W001175270,E0010,03150,2,,362,WGE,CALAMOCHA,SEURD        CMA   LE111600VDHW N40520230W001175300    N40520200W001175270E0010031502  362WGECALAMOCHA                     ,S,Simulation application continuation,SEURD        CMA   LE2S    UN                                             E0011                                            ,3,"station_declination,primary_1_123,cont#2_1_123"
S,EUR,D,,,,,CMB,LF,11260,VDHW,N50134130,E003090540,,N50134130,E003090540,W0000,00299,2,,294,WGE,CAMBRAI EPINOY,SEURD        CMB   LF111260VDHW N50134130E003090540    N50134130E003090540W0000002992  294WGECAMBRAI EPINOY                ,S,Simulation application continuation,SEURD        CMB   LF2S    UN                                             E0021                                            ,1,cont#2_1_123
S,EUR,D,,,,,CMP,LI,11140,VDTW,N42072580,E012225350,,N42072550,E012225320,E0030,01434,0,,397,WGE,CAMPAGNANO,SEURD        CMP   LI111140VDTW N42072580E012225350    N42072550E012225320E0030014340  397WGECAMPAGNANO                    ,S,Simulation application continuation,SEURD        CMP   LI2S    UN                                             E004001434                                       ,1,cont#2_1_123
S,EUR,D,,,,,CNA,LF,11465,VDHW,N45393440,W000184190,,N45393440,W000184190,E0000,00106,2,,443,WGE,COGNAC CHATEAUBERNARD,SEURD        CNA   LF111465VDHW N45393440W000184190    N45393440W000184190E0000001062  443WGECOGNAC CHATEAUBERNARD         ,S,Simulation application continuation,SEURD        CNA   LF2S    UN                                             E001300106                                       ,1,cont#2_1_123
S,EUR,D,,,,,CNM,LF,11140,V UW,N43333730,E006521540,,,,E0020,,2,,,WGE,CANNES,SEURD        CNM   LF111140V UW N43333730E006521540                       E0020     2     WGECANNES                        ,S,Simulation application continuation,SEURD        CNM   LF2S    UN                                             E0030                                            ,1,cont#2_1_123
S,EUR,D,,,,,CNR,LE,11730,VDHW,N40384550,W003440900,,N40384580,W003440850,E0000,02657,2,,312,WGE,COLMENAR VIEJO,SEURD        CNR   LE111730VDHW N40384550W003440900    N40384580W003440850E0000026572  312WGECOLMENAR VIEJO                ,S,Simulation application continuation,SEURD        CNR   LE2S    UN                                             E000502657                                       ,1,cont#2_1_123
S,EUR,D,,,,,COA,EB,11005,VDH,N51205300,E003211900,,N51205300,E003211900,E0010,00001,2,,310,WGE,COSTA,SEURD        COA   EB111005VDH  N51205300E003211900    N51205300E003211900E0010000012  310WGECOSTA                         ,S,Simulation application continuation,SEURD        COA   EB2S    UN                                             E0021                                            ,1,cont#2_1_123
S,EUR,D,,,,,COL,ED,10880,VDHW,N50470070,E007353903,,N50470070,E007353903,E0030,00968,2,,201,WGE,COLA,SEURD        COL   ED110880VDHW N50470070E007353903    N50470070E007353903E0030009682  201WGECOLA                          ,S,Simulation application continuation,SEURD        COL   ED2S    UN                                             E003400968                                       ,1,cont#2_1_123
S,EUR,D,,,,,COM,LI,11345,VDHW,N36590630,E014354070,,N36590580,E014354070,E0020,00666,2,,522,WGE,COMISO,SEURD        COM   LI111345VDHW N36590630E014354070    N36590580E014354070E0020006662  522WGECOMISO                        ,S,Simulation application continuation,SEURD        COM   LI2S    UY                                             E0039                                            ,1,cont#2_1_123
S,EUR,D,,,,,CON,EI,11740,VDH,N53542890,W008491240,,N53542890,W008491240,W0030,00649,2,,302,WGE,CONNAUGHT,SEURD        CON   EI111740VDH  N53542890W008491240    N53542890W008491240W0030006492  302WGECONNAUGHT                     ,S,Simulation application continuation,SEURD        CON   EI2S    UN                                             W0025                                            ,3,"dme_elevation,primary_1_123,cont#2_1_123"
S,EUR,D,,,,,CRK,EI,11460,VDHW,N51502619,W008293937,,N51502619,W008293937,W0030,00500,2,,491,WGE,CORK,SEURD        CRK   EI111460VDHW N51502619W008293937    N51502619W008293937W0030005002  491WGECORK                          ,S,Simulation application continuation,SEURD        CRK   EI2S    UN                                             W002000500                                       ,1,cont#2_1_123
S,EUR,D,,,,,CTN,LE,11705,VDHW,N40130770,E000052110,,N40130770,E000052110,E0010,01181,2,,538,WGE,CASTELLON,SEURD        CTN   LE111705VDHW N40130770E000052110    N40130770E000052110E0010011812  538WGECASTELLON                     ,S,Simulation application continuation,SEURD        CTN   LE2S    UN                                             E001501181                                       ,1,cont#2_1_123
S,EUR,D,,,,,CWZ,EG,11740,TL,,,CWZ,N53013815,W000291845,E0010,00218,1,,205,WGE,CRANWELL,SEURD        CWZ   EG111740 TL                     CWZ N53013815W000291845E0010002181  205WGECRANWELL                      ,S,Simulation application continuation,SEURD        CWZ   EG2S    UN                                             E0008                                            ,1,cont#2_1_123
S,EUR,D,,,,,DAP,EI,11120,VDH,N53252500,W006181000,,N53252500,W006181000,W0020,00300,2,,,WGE,COLLINSTOWN,SEURD        DAP   EI111120VDH  N53252500W006181000    N53252500W006181000W0020003002     WGECOLLINSTOWN                   ,S,Simulation application continuation,SEURD        DAP   EI2S    UN                                             W001400300                                       ,1,cont#2_1_123
S,EUR,D,,,,,DCS,EG,11520,DH,,,DCS,N54431888,W003202630,,00732,2,,408,WGE,DEAN CROSS,SEURD        DCS   EG111520 DH                     DCS N54431888W003202630     007322  408WGEDEAN CROSS                    ,S,Simulation application continuation,SEURD        DCS   EG2S    UN                                             W0004                                            ,1,cont#2_1_123
S,EUR,D,,,,,DDM,LG,11720,VDHW,N37283961,E023130181,,N37283961,E023130181,E0050,03652,2,,,WGE,DIDIMON,SEURD        DDM   LG111720VDHW N37283961E023130181    N37283961E023130181E0050036522     WGEDIDIMON                       ,S,Simulation application continuation,SEURD        DDM   LG2S    UN                                             E0050                                            ,1,cont#2_1_123
S,EUR,D,,,,,DER,LQ,11240,VDHW,N44590286,E017581006,,N44590286,E017581006,E0050,00460,2,,413,WGE,DERVENTA,SEURD        DER   LQ111240VDHW N44590286E017581006    N44590286E017581006E0050004602  413WGEDERVENTA                      ,S,Simulation application continuation,SEURD        DER   LQ2S    UN                                             E005200460                                       ,1,cont#2_1_123
S,EUR,D,,,,,DET,EG,11730,VDH,N51181441,E000355019,,N51181441,E000355019,E0010,00645,2,,272,WGE,DETLING,SEURD        DET   EG111730VDH  N51181441E000355019    N51181441E000355019E0010006452  272WGEDETLING                       ,S,Simulation application continuation,SEURD        DET   EG2S    UN                                             E001300645                                       ,1,cont#2_1_123
S,EUR,D,,,,,DFO,EG,11085,DH,,,DFO,N50513128,W003142645,,00870,2,,,WGE,MADFORD,SEURD        DFO   EG111085 DH                     DFO N50513128W003142645     008702     WGEMADFORD                       ,S,Simulation application continuation,SEURD        DFO   EG2S    UN                                             E0000                                            ,1,cont#2_1_123
S,EUR,D,,,,,DHT,LP,11360,DH,,,DHT,N38311200,W028374600,,00427,2,,,WGE,MONTE DA GUIA,SEURD        DHT   LP111360 DH                     DHT N38311200W028374600     004272     WGEMONTE DA GUIA                 ,S,Simulation application continuation,SEURD        DHT   LP2S    UN                                             W0080                                            ,1,cont#2_1_123
S,EUR,D,,,,,DIK,EL,11440,VDH,N49514070,E006074710,,N49514070,E006074710,E0030,01100,2,,316,WGE,DIEKIRCH,SEURD        DIK   EL111440VDH  N49514070E006074710    N49514070E006074710E0030011002  316WGEDIEKIRCH                      ,S,Simulation application continuation,SEURD        DIK   EL2S    UN                                             E003001100                                       ,1,cont#2_1_123
S,EUR,D,,,,,DIN,LF,11430,VDHW,N48350980,W002045640,,N48350980,W002045640,W0000,00234,2,,424,WGE,DINARD PLEURTUIT SAINT MALO,SEURD        DIN   LF111430VDHW N48350980W002045640    N48350980W002045640W0000002342  424WGEDINARD PLEURTUIT SAINT MALO   ,S,Simulation application continuation,SEURD        DIN   LF2S    UN                                             E000600234                                       ,1,cont#2_1_123
S,EUR,D,,,,,DJL,LF,11145,VDHW,N47161480,E005055040,,N47161480,E005055040,E0020,00744,2,,,WGE,DIJON LONGVIC,SEURD        DJL   LF111145VDHW N47161480E005055040    N47161480E005055040E0020007442     WGEDIJON LONGVIC                 ,S,Simulation application continuation,SEURD        DJL   LF2S    UN                                             E0027                                            ,1,cont#2_1_123
S,EUR,D,,,,,DKB,ED,11780,VDHW,N49083391,E010141790,,N49083391,E010141790,E0020,01769,2,,273,WGE,DINKELSBUEHL,SEURD        DKB   ED111780VDHW N49083391E010141790    N49083391E010141790E0020017692  273WGEDINKELSBUEHL                  ,S,Simulation application continuation,SEURD        DKB   ED2S    UN                                             E004001769                                       ,1,cont#2_1_123
S,EUR,D,,,,,DKS,ED,11150,DT,,,DKS,N51251620,E009241886,,00829,0,,193,WGE,KASSEL-CALDEN,SEURD        DKS   ED111150 DT                     DKS N51251620E009241886     008290  193WGEKASSEL-CALDEN                 ,S,Simulation application continuation,SEURD        DKS   ED2S    UN                                             E0039                                            ,1,cont#2_1_123
